date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:36:04	130042/130042	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:05:04%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.pt-BR.b6d56d974455e92c403f.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.pt-BR.b6d56d974455e92c403f.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:04	298386/298386	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2001%20Mar%202023%2023:55:41%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui~app.latest.pt-BR.86cd9328cdcd6cd3a58f.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui_app.latest.pt-BR.86cd9328cdcd6cd3a58f.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:06	71626/71626	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:49:12%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~app.latest.pt-BR.c85a26e569936f41cfde.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_app.latest.pt-BR.c85a26e569936f41cfde.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:06	175500/175500	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:37:57%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.latest.pt-BR.1b73e6c0386ec1fa21ea.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.latest.pt-BR.1b73e6c0386ec1fa21ea.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:07	6666/6666	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2017:25:58%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/app.latest.pt-BR.6b4c79ead7042980b29d.css	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/app.latest.pt-BR.6b4c79ead7042980b29d.css	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:08	150732/150732	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2017:18:33%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.latest.pt-BR.e788719f193b49c039a3.css	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.latest.pt-BR.e788719f193b49c039a3.css	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:08	1297/1297	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202023%2017:18:02%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.latest.pt-BR.da9f06164a980bf8e7ea.css	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.latest.pt-BR.da9f06164a980bf8e7ea.css	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:09	117688/117688	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:ccadd5256c959abd79f37233dc8ff304	https://www.shoponline.land/products/GET	/home/usuario/websites/relogio/www.shoponline.land/products/GET	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:10	1922/1922	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Apr%202023%2003:45:38%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:11%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:13	10292/10292	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:24:18%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-e154599399e6b8b29dcb1102cc76eb199fa33a09af4fa78d15e8f8544ee64fcd.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:13%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:15	37632/37632	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:37:14%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:16%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/theme.min.js?v=149811598715558415081678723800	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/theme.min5e78.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:24	385923/385923	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2005%20Mar%202023%2016:54:09%20GMT	http://cdn.polyfill.io/v3/polyfill.min.js?unknown=polyfill&features=fetch,Element.prototype.closest,Element.prototype.matches,Element.prototype.remove,Element.prototype.classList,Array.prototype.includes,Array.prototype.fill,String.prototype.includes,String.prototype.padStart,Object.assign,CustomEvent,Intl,URL,DOMTokenList,IntersectionObserver,IntersectionObserverEntry	/home/usuario/websites/relogio/cdn.polyfill.io/v3/polyfill.mina617.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:24%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/custom.js?v=55348806752855721331678723799	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/customc32a.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:26	217424/217424	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2025%20Mar%202023%2001:28:18%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/theme.min.js?v=149811598715558415081678723800	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/theme.min5e78.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:27	2160/2160	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2025%20Mar%202023%2001:28:19%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/custom.js?v=55348806752855721331678723799	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/t/5/assets/customc32a.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:28	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	/home/usuario/websites/relogio/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:28	117688/117688	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:ccadd5256c959abd79f37233dc8ff304	https://www.shoponline.land/products/POST	/home/usuario/websites/relogio/www.shoponline.land/products/POST.27.delayed	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:28	19/19	---M--	404	error ('Not%20Found')	text/plain	date:Sat,%2001%20Apr%202023%2006:36:28%20GMT	https://monorail-edge.shopifysvc.com/	/home/usuario/websites/relogio/monorail-edge.shopifysvc.com/index.html	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:31	109405/109405	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2030%20Mar%202023%2021:31:58%20GMT	https://cdn.shopify.com/s/trekkie.storefront.74b32a91b1cd778e49d480639c037060707fde29.min.js	/home/usuario/websites/relogio/cdn.shopify.com/s/trekkie.storefront.74b32a91b1cd778e49d480639c037060707fde29.min.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:30%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:31	8318/8318	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:21:58%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:33	59535/59535	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2013%20Mar%202023%2017:20:41%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	/home/usuario/websites/relogio/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:34%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_215x@2x.png?v=1678723820	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_215x@2x5ab7.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:34	50234/50234	---MC-	200	added ('OK')	text/javascript	date:Tue,%2010%20Jan%202023%2021:29:14%20GMT	https://www.google-analytics.com/analytics.js	/home/usuario/websites/relogio/www.google-analytics.com/analytics.js	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:35	15140/15140	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2006:18:19%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_215x@2x.png?v=1678723820	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/files/aurora-logo_215x@2x5ab7.png	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:36%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:37	61344/61344	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:37%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:38%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:44	85628/85628	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:39%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:40%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:44	67799/67799	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:44%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:45%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:46	62709/62709	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Mar%202023%2018:44:20%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:47%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:52	48463/48463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:48%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:49%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:52	87142/87142	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:52%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Imagemingles.translated_05a432ec-1c48-40f1-baef-d53a14f676bf_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:53%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:55%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:36:58	83470/83470	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:54%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_800x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Relogio2_png_34efce5c-752c-4f11-8f0b-26d22e0089da_800x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:36:59%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:00	61344/61344	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:36:58%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S1281e7ec6d4742faa02c3298b1248629U_de70c31e-8c4d-4c62-8098-a156481b7553_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:00	85628/85628	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:00%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S99a434504fb242508b5dc958c28c7dd83_89816c48-2b24-4f86-b90d-e8569f46a926_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:01%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:03	67799/67799	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:02%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S5a5fd4d2a40a4600932b419039f0bad3h_927ea357-5760-4eb9-8d18-078e9097af7f_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:03%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:08	62709/62709	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:04%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/Sb76f76c5766b446ba1cfc2e479dfe4d1e_19119c31-87ec-439d-a1ac-dcd2869a34eb_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Apr%202023%2006:37:05%20GMT	http://cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
03:37:12	61403/61403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2006:37:08%20GMT	https://cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_1024x.jpg?v=1678723875	/home/usuario/websites/relogio/cdn.shopify.com/s/files/1/0711/9618/0758/products/S29c573a4456b406aa83ec9d6049f9dc87_71f214a9-8901-458c-9765-5bef025bd34c_1024x6bd9.jpg	(from https://www.shoponline.land/products/smartwatch-serie-8-ultra-ultimas-unidades?variant=44351330615574)
